source,target,value,kasus,sumber_data
0,263,0.3010299956639812,gojek,web_petisi
51,264,0.3010299956639812,gojek,web_petisi
13,265,0.3010299956639812,gojek,web_petisi
266,398,0.3010299956639812,gojek,web_petisi
2,267,0.3010299956639812,gojek,web_petisi
28,29,0.3010299956639812,gojek,web_petisi
29,30,0.3010299956639812,gojek,web_petisi
1,29,0.3010299956639812,gojek,web_petisi
0,29,0.3010299956639812,gojek,web_petisi
29,42,0.3010299956639812,gojek,web_petisi
0,268,0.3010299956639812,gojek,web_petisi
53,134,0.3010299956639812,gojek,web_petisi
13,136,0.3010299956639812,gojek,web_petisi
136,299,0.3010299956639812,gojek,web_petisi
136,399,0.3010299956639812,gojek,web_petisi
136,286,0.3010299956639812,gojek,web_petisi
92,400,0.3010299956639812,gojek,web_petisi
30,92,0.3010299956639812,gojek,web_petisi
62,92,0.3010299956639812,gojek,web_petisi
92,401,0.3010299956639812,gojek,web_petisi
269,402,0.3010299956639812,gojek,web_petisi
44,270,0.3010299956639812,gojek,web_petisi
9,11,0.3010299956639812,gojek,web_petisi
11,358,0.3010299956639812,gojek,web_petisi
9,403,0.3010299956639812,gojek,web_petisi
1,9,0.3010299956639812,gojek,web_petisi
55,140,0.3010299956639812,gojek,web_petisi
140,238,0.3010299956639812,gojek,web_petisi
114,142,0.3010299956639812,gojek,web_petisi
17,202,0.3010299956639812,gojek,web_petisi
144,404,0.3010299956639812,gojek,web_petisi
20,41,0.3010299956639812,gojek,web_petisi
33,41,0.3010299956639812,gojek,web_petisi
24,41,0.3010299956639812,gojek,web_petisi
271,405,0.3010299956639812,gojek,web_petisi
6,272,0.3010299956639812,gojek,web_petisi
102,272,0.3010299956639812,gojek,web_petisi
238,272,0.3010299956639812,gojek,web_petisi
0,272,0.3010299956639812,gojek,web_petisi
273,296,0.3010299956639812,gojek,web_petisi
2,274,0.3010299956639812,gojek,web_petisi
274,406,0.3010299956639812,gojek,web_petisi
274,407,0.3010299956639812,gojek,web_petisi
47,408,0.3010299956639812,gojek,web_petisi
40,47,0.3010299956639812,gojek,web_petisi
145,409,0.3010299956639812,gojek,web_petisi
2,275,0.3010299956639812,gojek,web_petisi
5,276,0.3010299956639812,gojek,web_petisi
0,50,0.3010299956639812,gojek,web_petisi
0,410,0.3010299956639812,gojek,web_petisi
0,44,0.3010299956639812,gojek,web_petisi
0,45,0.3010299956639812,gojek,web_petisi
0,21,0.3010299956639812,gojek,web_petisi
0,393,0.3010299956639812,gojek,web_petisi
0,411,0.3010299956639812,gojek,web_petisi
0,382,0.3010299956639812,gojek,web_petisi
0,412,0.3010299956639812,gojek,web_petisi
0,248,0.3010299956639812,gojek,web_petisi
0,255,0.3010299956639812,gojek,web_petisi
0,88,0.3010299956639812,gojek,web_petisi
0,317,0.3010299956639812,gojek,web_petisi
0,136,0.3010299956639812,gojek,web_petisi
0,9,0.3010299956639812,gojek,web_petisi
277,413,0.3010299956639812,gojek,web_petisi
55,278,0.3010299956639812,gojek,web_petisi
279,414,0.3010299956639812,gojek,web_petisi
280,415,0.3010299956639812,gojek,web_petisi
42,339,0.3010299956639812,gojek,web_petisi
23,42,0.3010299956639812,gojek,web_petisi
42,416,0.3010299956639812,gojek,web_petisi
37,42,0.3010299956639812,gojek,web_petisi
42,141,0.3010299956639812,gojek,web_petisi
0,42,0.3010299956639812,gojek,web_petisi
110,281,0.3010299956639812,gojek,web_petisi
227,281,0.3010299956639812,gojek,web_petisi
144,281,0.3010299956639812,gojek,web_petisi
0,9,2.2764618041732443,gojek,playstore
1,52,2.0644579892269186,gojek,playstore
2,178,2,gojek,playstore
3,188,1.9731278535996986,gojek,playstore
4,178,1.9493900066449128,gojek,playstore
5,18,1.146128035678238,gojek,playstore
3,212,1.8692317197309762,gojek,playstore
6,294,1.863322860120456,gojek,playstore
7,68,1.8512583487190752,gojek,playstore
8,18,1.6127838567197355,gojek,playstore
8,9,0.9030899869919435,gojek,playstore
10,217,1.8129133566428555,gojek,playstore
11,64,0.9030899869919435,gojek,playstore
12,162,0.8450980400142568,gojek,playstore
2,4,1.7558748556724915,gojek,playstore
4,13,1.7481880270062005,gojek,playstore
4,5,1.255272505103306,gojek,playstore
11,18,1.0791812460476249,gojek,playstore
6,14,1.6989700043360187,gojek,playstore
15,188,1.662757831681574,gojek,playstore
16,98,0.8450980400142568,gojek,playstore
8,17,0.8450980400142568,gojek,playstore
19,64,0.7781512503836436,gojek,playstore
4,24,1.0791812460476249,gojek,playstore
8,29,1.414973347970818,gojek,playstore
18,72,0.7781512503836436,gojek,playstore
5,11,0.7781512503836436,gojek,playstore
0,20,1.5314789170422551,gojek,playstore
21,28,1.0413926851582251,gojek,playstore
22,295,1.4913616938342726,gojek,playstore
0,23,1.4913616938342726,gojek,playstore
5,72,1.4771212547196624,gojek,playstore
18,24,1.3617278360175928,gojek,playstore
5,49,0.9542425094393249,gojek,playstore
18,296,1.462397997898956,gojek,playstore
25,93,1.462397997898956,gojek,playstore
26,297,1.4471580313422192,gojek,playstore
27,298,1.4471580313422192,gojek,playstore
5,8,0.8450980400142568,gojek,playstore
5,93,1.4313637641589874,gojek,playstore
9,24,1.414973347970818,gojek,playstore
28,50,1.4313637641589874,gojek,playstore
3,18,1.0791812460476249,gojek,playstore
30,33,1.414973347970818,gojek,playstore
31,295,1.414973347970818,gojek,playstore
18,28,1.380211241711606,gojek,playstore
8,32,1.380211241711606,gojek,playstore
33,299,1.380211241711606,gojek,playstore
34,300,1.380211241711606,gojek,playstore
8,11,1.3617278360175928,gojek,playstore
18,35,1.3617278360175928,gojek,playstore
28,36,1.3617278360175928,gojek,playstore
37,301,1.3424226808222062,gojek,playstore
32,109,1.3424226808222062,gojek,playstore
30,302,1.3424226808222062,gojek,playstore
8,38,1.3424226808222062,gojek,playstore
18,39,1.3424226808222062,gojek,playstore
8,10,1.2787536009528289,gojek,playstore
11,291,1.3222192947339193,gojek,playstore
24,60,1.2041199826559248,gojek,playstore
40,64,1.3010299956639813,gojek,playstore
41,112,1.3010299956639813,gojek,playstore
2,25,1.3010299956639813,gojek,playstore
42,123,0.6989700043360189,gojek,playstore
0,303,1.2787536009528289,gojek,playstore
4,18,0.8450980400142568,gojek,playstore
7,11,1.2787536009528289,gojek,playstore
4,43,1.2787536009528289,gojek,playstore
44,304,1.2787536009528289,gojek,playstore
18,45,1.255272505103306,gojek,playstore
46,242,1.255272505103306,gojek,playstore
47,305,1.255272505103306,gojek,playstore
35,124,1.255272505103306,gojek,playstore
48,259,1.255272505103306,gojek,playstore
0,3,1.255272505103306,gojek,playstore
3,20,1.255272505103306,gojek,playstore
4,93,0.9542425094393249,gojek,playstore
5,178,0.6989700043360189,gojek,playstore
2,49,1,gojek,playstore
11,50,1.2304489213782739,gojek,playstore
8,51,1.2304489213782739,gojek,playstore
5,9,1.1760912590556813,gojek,playstore
9,10,1.2304489213782739,gojek,playstore
18,52,1.2304489213782739,gojek,playstore
53,134,1.2304489213782739,gojek,playstore
8,22,0.9542425094393249,gojek,playstore
22,306,1.2304489213782739,gojek,playstore
24,54,0.6989700043360189,gojek,playstore
55,182,1.2304489213782739,gojek,playstore
56,185,1.2304489213782739,gojek,playstore
50,57,1.2304489213782739,gojek,playstore
51,57,1.2304489213782739,gojek,playstore
31,307,1.2304489213782739,gojek,playstore
18,58,1.2041199826559248,gojek,playstore
8,24,1.1139433523068367,gojek,playstore
59,84,1.2041199826559248,gojek,playstore
8,48,0.6989700043360189,gojek,playstore
52,233,1.2041199826559248,gojek,playstore
15,308,1.2041199826559248,gojek,playstore
61,309,1.2041199826559248,gojek,playstore
2,5,1.1760912590556813,gojek,playstore
49,62,1.1760912590556813,gojek,playstore
63,310,1.1760912590556813,gojek,playstore
64,159,0.8450980400142568,gojek,playstore
24,65,0.6989700043360189,gojek,playstore
30,311,1.1760912590556813,gojek,playstore
10,66,1.146128035678238,gojek,playstore
3,8,0.9030899869919435,gojek,playstore
0,24,1.146128035678238,gojek,playstore
2,18,1.146128035678238,gojek,playstore
67,200,1.146128035678238,gojek,playstore
68,312,1.146128035678238,gojek,playstore
15,212,1.146128035678238,gojek,playstore
69,245,1.146128035678238,gojek,playstore
70,313,1.146128035678238,gojek,playstore
56,123,0.9030899869919435,gojek,playstore
3,4,1.146128035678238,gojek,playstore
64,71,1.146128035678238,gojek,playstore
71,208,1.146128035678238,gojek,playstore
42,124,0.7781512503836436,gojek,playstore
24,30,0.7781512503836436,gojek,playstore
50,72,1.1139433523068367,gojek,playstore
11,73,1.1139433523068367,gojek,playstore
8,30,0.9542425094393249,gojek,playstore
74,314,1.1139433523068367,gojek,playstore
21,97,1.1139433523068367,gojek,playstore
18,65,1.1139433523068367,gojek,playstore
30,64,1.1139433523068367,gojek,playstore
30,259,1.1139433523068367,gojek,playstore
75,180,1.1139433523068367,gojek,playstore
35,242,1.1139433523068367,gojek,playstore
76,315,1.1139433523068367,gojek,playstore
19,208,1.1139433523068367,gojek,playstore
5,25,0.9030899869919435,gojek,playstore
4,57,1.1139433523068367,gojek,playstore
5,316,1.0791812460476249,gojek,playstore
18,77,1.0413926851582251,gojek,playstore
78,97,1.0791812460476249,gojek,playstore
80,317,1.0791812460476249,gojek,playstore
56,81,1.0791812460476249,gojek,playstore
11,82,1.0791812460476249,gojek,playstore
18,21,0.7781512503836436,gojek,playstore
18,30,0.7781512503836436,gojek,playstore
64,98,1.0791812460476249,gojek,playstore
8,68,1.0791812460476249,gojek,playstore
25,83,1.0791812460476249,gojek,playstore
8,84,1.0791812460476249,gojek,playstore
85,123,1.0791812460476249,gojek,playstore
75,86,1.0791812460476249,gojek,playstore
11,24,0.7781512503836436,gojek,playstore
18,87,1.0791812460476249,gojek,playstore
8,88,1.0791812460476249,gojek,playstore
89,313,1.0791812460476249,gojek,playstore
3,5,1.0791812460476249,gojek,playstore
90,94,1.0791812460476249,gojek,playstore
91,318,1.0791812460476249,gojek,playstore
24,139,0.7781512503836436,gojek,playstore
0,49,1.0413926851582251,gojek,playstore
5,92,0.6989700043360189,gojek,playstore
8,319,1.0413926851582251,gojek,playstore
8,57,0.9030899869919435,gojek,playstore
93,320,1.0413926851582251,gojek,playstore
18,242,1.0413926851582251,gojek,playstore
18,124,1.0413926851582251,gojek,playstore
15,18,1.0413926851582251,gojek,playstore
94,321,1.0413926851582251,gojek,playstore
40,208,1.0413926851582251,gojek,playstore
50,95,1.0413926851582251,gojek,playstore
22,307,1.0413926851582251,gojek,playstore
18,96,1.0413926851582251,gojek,playstore
97,123,1.0413926851582251,gojek,playstore
98,322,1.0413926851582251,gojek,playstore
16,155,0.9030899869919435,gojek,playstore
11,208,1.0413926851582251,gojek,playstore
50,99,1.0413926851582251,gojek,playstore
18,100,1.0413926851582251,gojek,playstore
35,123,1.0413926851582251,gojek,playstore
22,101,1.0413926851582251,gojek,playstore
17,68,1.0413926851582251,gojek,playstore
102,123,1.0413926851582251,gojek,playstore
103,313,1.0413926851582251,gojek,playstore
104,134,0.9542425094393249,gojek,playstore
4,49,0.7781512503836436,gojek,playstore
4,182,1.0413926851582251,gojek,playstore
105,216,1.0413926851582251,gojek,playstore
37,106,1,gojek,playstore
5,323,1,gojek,playstore
49,50,1,gojek,playstore
42,78,1,gojek,playstore
8,107,0.6989700043360189,gojek,playstore
16,29,1,gojek,playstore
108,324,1,gojek,playstore
8,25,0.6989700043360189,gojek,playstore
29,109,1,gojek,playstore
9,110,0.8450980400142568,gojek,playstore
82,125,1,gojek,playstore
18,149,1,gojek,playstore
64,325,1,gojek,playstore
111,326,1,gojek,playstore
112,327,1,gojek,playstore
22,48,1,gojek,playstore
30,328,1,gojek,playstore
18,113,1,gojek,playstore
11,215,1,gojek,playstore
8,114,0.9542425094393249,gojek,playstore
87,124,1,gojek,playstore
97,115,1,gojek,playstore
116,329,1,gojek,playstore
25,118,1,gojek,playstore
18,117,1,gojek,playstore
49,118,1,gojek,playstore
118,230,1,gojek,playstore
3,330,1,gojek,playstore
4,125,1,gojek,playstore
4,22,1,gojek,playstore
115,119,0.9542425094393249,gojek,playstore
5,95,0.9542425094393249,gojek,playstore
5,148,0.9542425094393249,gojek,playstore
5,309,0.9542425094393249,gojek,playstore
60,120,0.8450980400142568,gojek,playstore
49,72,0.9542425094393249,gojek,playstore
3,49,0.9542425094393249,gojek,playstore
50,93,0.9542425094393249,gojek,playstore
18,50,0.9542425094393249,gojek,playstore
73,159,0.9542425094393249,gojek,playstore
51,181,0.9542425094393249,gojek,playstore
30,121,0.9542425094393249,gojek,playstore
9,107,0.9542425094393249,gojek,playstore
0,122,0.9542425094393249,gojek,playstore
8,331,0.9542425094393249,gojek,playstore
1,8,0.7781512503836436,gojek,playstore
8,123,0.9542425094393249,gojek,playstore
93,123,0.9542425094393249,gojek,playstore
26,332,0.9542425094393249,gojek,playstore
11,124,0.9542425094393249,gojek,playstore
0,18,0.9542425094393249,gojek,playstore
18,25,0.6989700043360189,gojek,playstore
13,292,0.9542425094393249,gojek,playstore
60,139,0.9030899869919435,gojek,playstore
19,40,0.9542425094393249,gojek,playstore
10,18,0.9542425094393249,gojek,playstore
11,125,0.9542425094393249,gojek,playstore
22,68,0.9542425094393249,gojek,playstore
30,126,0.9542425094393249,gojek,playstore
58,98,0.9542425094393249,gojek,playstore
53,98,0.9542425094393249,gojek,playstore
8,127,0.9542425094393249,gojek,playstore
8,128,0.9542425094393249,gojek,playstore
47,243,0.6989700043360189,gojek,playstore
35,98,0.9542425094393249,gojek,playstore
69,129,0.9542425094393249,gojek,playstore
18,116,0.9542425094393249,gojek,playstore
80,104,0.9542425094393249,gojek,playstore
16,57,0.9542425094393249,gojek,playstore
3,333,0.9542425094393249,gojek,playstore
37,130,0.9542425094393249,gojek,playstore
131,334,0.9542425094393249,gojek,playstore
4,62,0.9542425094393249,gojek,playstore
4,21,0.9542425094393249,gojek,playstore
24,132,0.7781512503836436,gojek,playstore
133,240,0.9542425094393249,gojek,playstore
11,42,0.9542425094393249,gojek,playstore
0,135,0.9030899869919435,gojek,playstore
5,14,0.9030899869919435,gojek,playstore
5,335,0.9030899869919435,gojek,playstore
62,93,0.9030899869919435,gojek,playstore
24,72,0.9030899869919435,gojek,playstore
24,123,0.9030899869919435,gojek,playstore
24,296,0.9030899869919435,gojek,playstore
2,136,0.9030899869919435,gojek,playstore
84,137,0.9030899869919435,gojek,playstore
8,242,0.9030899869919435,gojek,playstore
8,259,0.6989700043360189,gojek,playstore
8,173,0.6989700043360189,gojek,playstore
8,174,0.9030899869919435,gojek,playstore
29,138,0.9030899869919435,gojek,playstore
140,232,0.9030899869919435,gojek,playstore
69,141,0.9030899869919435,gojek,playstore
18,109,0.9030899869919435,gojek,playstore
46,124,0.9030899869919435,gojek,playstore
142,336,0.9030899869919435,gojek,playstore
143,215,0.9030899869919435,gojek,playstore
35,84,0.9030899869919435,gojek,playstore
0,52,0.9030899869919435,gojek,playstore
50,144,0.9030899869919435,gojek,playstore
18,144,0.6989700043360189,gojek,playstore
145,337,0.9030899869919435,gojek,playstore
104,125,0.9030899869919435,gojek,playstore
30,146,0.9030899869919435,gojek,playstore
8,147,0.8450980400142568,gojek,playstore
98,338,0.9030899869919435,gojek,playstore
47,98,0.9030899869919435,gojek,playstore
8,148,0.9030899869919435,gojek,playstore
15,339,0.9030899869919435,gojek,playstore
149,340,0.9030899869919435,gojek,playstore
11,123,0.8450980400142568,gojek,playstore
150,341,0.9030899869919435,gojek,playstore
35,97,0.9030899869919435,gojek,playstore
87,123,0.9030899869919435,gojek,playstore
87,97,0.9030899869919435,gojek,playstore
151,342,0.9030899869919435,gojek,playstore
151,259,0.9030899869919435,gojek,playstore
152,179,0.9030899869919435,gojek,playstore
8,153,0.9030899869919435,gojek,playstore
154,343,0.9030899869919435,gojek,playstore
97,102,0.9030899869919435,gojek,playstore
34,93,0.9030899869919435,gojek,playstore
25,50,0.9030899869919435,gojek,playstore
18,36,0.6989700043360189,gojek,playstore
3,52,0.9030899869919435,gojek,playstore
3,11,0.9030899869919435,gojek,playstore
29,156,0.9030899869919435,gojek,playstore
4,320,0.9030899869919435,gojek,playstore
4,11,0.9030899869919435,gojek,playstore
132,182,0.9030899869919435,gojek,playstore
11,58,0.8450980400142568,gojek,playstore
5,344,0.8450980400142568,gojek,playstore
5,345,0.8450980400142568,gojek,playstore
24,49,0.8450980400142568,gojek,playstore
24,346,0.8450980400142568,gojek,playstore
24,93,0.8450980400142568,gojek,playstore
77,139,0.8450980400142568,gojek,playstore
5,50,0.6989700043360189,gojek,playstore
3,50,0.7781512503836436,gojek,playstore
158,347,0.8450980400142568,gojek,playstore
29,30,0.8450980400142568,gojek,playstore
22,51,0.8450980400142568,gojek,playstore
9,80,0.8450980400142568,gojek,playstore
9,18,0.6989700043360189,gojek,playstore
8,50,0.6989700043360189,gojek,playstore
8,72,0.8450980400142568,gojek,playstore
8,348,0.8450980400142568,gojek,playstore
8,245,0.8450980400142568,gojek,playstore
8,349,0.8450980400142568,gojek,playstore
8,83,0.7781512503836436,gojek,playstore
8,255,0.6989700043360189,gojek,playstore
8,15,0.8450980400142568,gojek,playstore
8,104,0.8450980400142568,gojek,playstore
4,8,0.8450980400142568,gojek,playstore
161,236,0.8450980400142568,gojek,playstore
68,74,0.8450980400142568,gojek,playstore
18,57,0.8450980400142568,gojek,playstore
124,142,0.6989700043360189,gojek,playstore
68,93,0.8450980400142568,gojek,playstore
68,259,0.8450980400142568,gojek,playstore
60,77,0.7781512503836436,gojek,playstore
163,260,0.8450980400142568,gojek,playstore
18,164,0.8450980400142568,gojek,playstore
165,350,0.8450980400142568,gojek,playstore
8,98,0.6989700043360189,gojek,playstore
30,351,0.8450980400142568,gojek,playstore
30,352,0.8450980400142568,gojek,playstore
30,208,0.8450980400142568,gojek,playstore
30,223,0.8450980400142568,gojek,playstore
9,85,0.8450980400142568,gojek,playstore
10,38,0.8450980400142568,gojek,playstore
2,166,0.8450980400142568,gojek,playstore
167,353,0.8450980400142568,gojek,playstore
168,193,0.8450980400142568,gojek,playstore
54,77,0.8450980400142568,gojek,playstore
8,169,0.8450980400142568,gojek,playstore
16,354,0.8450980400142568,gojek,playstore
3,16,0.8450980400142568,gojek,playstore
92,150,0.8450980400142568,gojek,playstore
5,170,0.8450980400142568,gojek,playstore
170,309,0.8450980400142568,gojek,playstore
113,171,0.8450980400142568,gojek,playstore
172,223,0.8450980400142568,gojek,playstore
119,173,0.8450980400142568,gojek,playstore
5,174,0.8450980400142568,gojek,playstore
18,175,0.8450980400142568,gojek,playstore
176,355,0.8450980400142568,gojek,playstore
25,316,0.8450980400142568,gojek,playstore
177,236,0.8450980400142568,gojek,playstore
178,275,0.8450980400142568,gojek,playstore
179,356,0.8450980400142568,gojek,playstore
3,23,0.8450980400142568,gojek,playstore
123,180,0.8450980400142568,gojek,playstore
181,357,0.8450980400142568,gojek,playstore
4,358,0.8450980400142568,gojek,playstore
4,68,0.8450980400142568,gojek,playstore
4,30,0.8450980400142568,gojek,playstore
4,35,0.8450980400142568,gojek,playstore
4,275,0.8450980400142568,gojek,playstore
4,102,0.8450980400142568,gojek,playstore
24,182,0.8450980400142568,gojek,playstore
42,81,0.7781512503836436,gojek,playstore
58,64,0.7781512503836436,gojek,playstore
6,359,0.7781512503836436,gojek,playstore
5,123,0.7781512503836436,gojek,playstore
5,255,0.7781512503836436,gojek,playstore
5,166,0.7781512503836436,gojek,playstore
24,33,0.7781512503836436,gojek,playstore
24,309,0.7781512503836436,gojek,playstore
30,77,0.7781512503836436,gojek,playstore
49,360,0.7781512503836436,gojek,playstore
18,49,0.7781512503836436,gojek,playstore
21,50,0.7781512503836436,gojek,playstore
72,361,0.7781512503836436,gojek,playstore
72,149,0.7781512503836436,gojek,playstore
2,72,0.7781512503836436,gojek,playstore
64,73,0.7781512503836436,gojek,playstore
78,215,0.7781512503836436,gojek,playstore
78,179,0.7781512503836436,gojek,playstore
183,215,0.7781512503836436,gojek,playstore
50,184,0.7781512503836436,gojek,playstore
10,29,0.6989700043360189,gojek,playstore
8,185,0.7781512503836436,gojek,playstore
51,97,0.7781512503836436,gojek,playstore
9,148,0.7781512503836436,gojek,playstore
186,217,0.7781512503836436,gojek,playstore
1,188,0.7781512503836436,gojek,playstore
64,189,0.6989700043360189,gojek,playstore
125,190,0.7781512503836436,gojek,playstore
32,191,0.7781512503836436,gojek,playstore
8,362,0.7781512503836436,gojek,playstore
7,8,0.7781512503836436,gojek,playstore
8,167,0.7781512503836436,gojek,playstore
8,16,0.6989700043360189,gojek,playstore
8,150,0.7781512503836436,gojek,playstore
8,210,0.7781512503836436,gojek,playstore
8,215,0.7781512503836436,gojek,playstore
8,93,0.7781512503836436,gojek,playstore
93,125,0.7781512503836436,gojek,playstore
3,93,0.7781512503836436,gojek,playstore
74,358,0.7781512503836436,gojek,playstore
30,123,0.7781512503836436,gojek,playstore
27,123,0.7781512503836436,gojek,playstore
102,124,0.6989700043360189,gojek,playstore
18,185,0.7781512503836436,gojek,playstore
18,84,0.7781512503836436,gojek,playstore
67,147,0.7781512503836436,gojek,playstore
64,363,0.7781512503836436,gojek,playstore
64,255,0.7781512503836436,gojek,playstore
68,364,0.7781512503836436,gojek,playstore
68,291,0.7781512503836436,gojek,playstore
5,21,0.7781512503836436,gojek,playstore
21,365,0.7781512503836436,gojek,playstore
21,124,0.7781512503836436,gojek,playstore
21,174,0.7781512503836436,gojek,playstore
21,366,0.7781512503836436,gojek,playstore
30,60,0.7781512503836436,gojek,playstore
166,192,0.7781512503836436,gojek,playstore
193,367,0.7781512503836436,gojek,playstore
194,368,0.7781512503836436,gojek,playstore
21,195,0.7781512503836436,gojek,playstore
4,196,0.7781512503836436,gojek,playstore
161,197,0.7781512503836436,gojek,playstore
198,369,0.7781512503836436,gojek,playstore
125,321,0.7781512503836436,gojek,playstore
22,312,0.7781512503836436,gojek,playstore
8,28,0.7781512503836436,gojek,playstore
173,200,0.7781512503836436,gojek,playstore
5,201,0.7781512503836436,gojek,playstore
11,202,0.7781512503836436,gojek,playstore
2,202,0.7781512503836436,gojek,playstore
18,203,0.7781512503836436,gojek,playstore
8,113,0.7781512503836436,gojek,playstore
15,370,0.7781512503836436,gojek,playstore
8,166,0.7781512503836436,gojek,playstore
167,338,0.7781512503836436,gojek,playstore
35,204,0.7781512503836436,gojek,playstore
8,205,0.7781512503836436,gojek,playstore
86,371,0.7781512503836436,gojek,playstore
28,206,0.7781512503836436,gojek,playstore
11,68,0.7781512503836436,gojek,playstore
11,245,0.7781512503836436,gojek,playstore
4,207,0.7781512503836436,gojek,playstore
150,372,0.7781512503836436,gojek,playstore
4,150,0.7781512503836436,gojek,playstore
208,373,0.7781512503836436,gojek,playstore
209,343,0.7781512503836436,gojek,playstore
175,210,0.7781512503836436,gojek,playstore
211,374,0.7781512503836436,gojek,playstore
100,175,0.7781512503836436,gojek,playstore
212,282,0.7781512503836436,gojek,playstore
35,375,0.7781512503836436,gojek,playstore
182,213,0.7781512503836436,gojek,playstore
214,376,0.7781512503836436,gojek,playstore
104,215,0.7781512503836436,gojek,playstore
128,216,0.7781512503836436,gojek,playstore
19,325,0.7781512503836436,gojek,playstore
102,377,0.7781512503836436,gojek,playstore
116,188,0.7781512503836436,gojek,playstore
24,217,0.7781512503836436,gojek,playstore
8,217,0.7781512503836436,gojek,playstore
17,174,0.7781512503836436,gojek,playstore
53,104,0.7781512503836436,gojek,playstore
4,218,0.7781512503836436,gojek,playstore
24,25,0.7781512503836436,gojek,playstore
11,57,0.7781512503836436,gojek,playstore
49,219,0.7781512503836436,gojek,playstore
220,378,0.7781512503836436,gojek,playstore
18,221,0.7781512503836436,gojek,playstore
1,16,0.7781512503836436,gojek,playstore
222,379,0.7781512503836436,gojek,playstore
8,223,0.7781512503836436,gojek,playstore
3,72,0.7781512503836436,gojek,playstore
3,380,0.7781512503836436,gojek,playstore
156,381,0.7781512503836436,gojek,playstore
75,224,0.7781512503836436,gojek,playstore
0,4,0.7781512503836436,gojek,playstore
4,167,0.7781512503836436,gojek,playstore
4,118,0.6989700043360189,gojek,playstore
4,131,0.7781512503836436,gojek,playstore
58,134,0.7781512503836436,gojek,playstore
98,134,0.7781512503836436,gojek,playstore
2,382,0.7781512503836436,gojek,playstore
18,182,0.7781512503836436,gojek,playstore
106,383,0.6989700043360189,gojek,playstore
110,225,0.6989700043360189,gojek,playstore
8,58,0.6989700043360189,gojek,playstore
10,58,0.6989700043360189,gojek,playstore
119,306,0.6989700043360189,gojek,playstore
24,226,0.6989700043360189,gojek,playstore
16,227,0.6989700043360189,gojek,playstore
5,384,0.6989700043360189,gojek,playstore
5,303,0.6989700043360189,gojek,playstore
5,385,0.6989700043360189,gojek,playstore
5,111,0.6989700043360189,gojek,playstore
5,193,0.6989700043360189,gojek,playstore
5,16,0.6989700043360189,gojek,playstore
5,386,0.6989700043360189,gojek,playstore
5,57,0.6989700043360189,gojek,playstore
5,61,0.6989700043360189,gojek,playstore
5,291,0.6989700043360189,gojek,playstore
25,62,0.6989700043360189,gojek,playstore
24,328,0.6989700043360189,gojek,playstore
24,74,0.6989700043360189,gojek,playstore
24,64,0.6989700043360189,gojek,playstore
24,387,0.6989700043360189,gojek,playstore
12,24,0.6989700043360189,gojek,playstore
77,180,0.6989700043360189,gojek,playstore
77,228,0.6989700043360189,gojek,playstore
24,157,0.6989700043360189,gojek,playstore
157,217,0.6989700043360189,gojek,playstore
2,229,0.6989700043360189,gojek,playstore
50,150,0.6989700043360189,gojek,playstore
4,50,0.6989700043360189,gojek,playstore
72,166,0.6989700043360189,gojek,playstore
49,230,0.6989700043360189,gojek,playstore
5,231,0.6989700043360189,gojek,playstore
107,143,0.6989700043360189,gojek,playstore
10,107,0.6989700043360189,gojek,playstore
232,388,0.6989700043360189,gojek,playstore
8,233,0.6989700043360189,gojek,playstore
24,92,0.6989700043360189,gojek,playstore
35,92,0.6989700043360189,gojek,playstore
3,29,0.6989700043360189,gojek,playstore
51,119,0.6989700043360189,gojek,playstore
51,168,0.6989700043360189,gojek,playstore
234,271,0.6989700043360189,gojek,playstore
3,235,0.6989700043360189,gojek,playstore
18,236,0.6989700043360189,gojek,playstore
237,389,0.6989700043360189,gojek,playstore
5,188,0.6989700043360189,gojek,playstore
190,390,0.6989700043360189,gojek,playstore
191,391,0.6989700043360189,gojek,playstore
8,191,0.6989700043360189,gojek,playstore
8,392,0.6989700043360189,gojek,playstore
8,74,0.6989700043360189,gojek,playstore
8,393,0.6989700043360189,gojek,playstore
8,394,0.6989700043360189,gojek,playstore
8,338,0.6989700043360189,gojek,playstore
8,75,0.6989700043360189,gojek,playstore
8,395,0.6989700043360189,gojek,playstore
8,101,0.6989700043360189,gojek,playstore
8,396,0.6989700043360189,gojek,playstore
8,397,0.6989700043360189,gojek,playstore
109,331,0.6989700043360189,gojek,playstore
25,109,0.6989700043360189,gojek,playstore
139,398,0.6989700043360189,gojek,playstore
2,238,0.6989700043360189,gojek,playstore
93,150,0.6989700043360189,gojek,playstore
239,399,0.6989700043360189,gojek,playstore
123,237,0.6989700043360189,gojek,playstore
28,123,0.6989700043360189,gojek,playstore
26,400,0.6989700043360189,gojek,playstore
240,401,0.6989700043360189,gojek,playstore
81,402,0.6989700043360189,gojek,playstore
3,242,0.6989700043360189,gojek,playstore
93,124,0.6989700043360189,gojek,playstore
18,403,0.6989700043360189,gojek,playstore
18,404,0.6989700043360189,gojek,playstore
18,148,0.6989700043360189,gojek,playstore
18,212,0.6989700043360189,gojek,playstore
12,18,0.6989700043360189,gojek,playstore
67,152,0.6989700043360189,gojek,playstore
18,64,0.6989700043360189,gojek,playstore
3,64,0.6989700043360189,gojek,playstore
3,68,0.6989700043360189,gojek,playstore
13,405,0.6989700043360189,gojek,playstore
21,406,0.6989700043360189,gojek,playstore
